STATE/UT,DISTRICT,Year,Murder,Assault on women,Kidnapping and Abduction,Dacoity,Robbery,Arson,Hurt,Prevention of atrocities (POA) Act,Protection of Civil Rights (PCR) Act,Other Crimes Against SCs

MIZORAM,AIZAWL,2007,0,0,0,0,0,0,0,0,0,0

MIZORAM,CHAMPHAI,2007,0,0,0,0,0,0,0,0,0,0

MIZORAM,KOLASIB,2007,0,0,0,0,0,0,0,0,0,0

MIZORAM,LAWNGTLAI,2007,0,0,0,0,0,0,0,0,0,0

MIZORAM,LUNGLEI,2007,0,0,0,0,0,0,0,0,0,0

MIZORAM,MAMIT,2007,0,0,0,0,0,0,0,0,0,0

MIZORAM,SAIHA,2007,0,0,0,0,0,0,0,0,0,0

MIZORAM,SERCHHIP,2007,0,0,0,0,0,0,0,0,0,0

MIZORAM,TOTAL,2007,0,0,0,0,0,0,0,0,0,0

NAGALAND,DIMAPUR,2007,0,0,0,0,0,0,0,0,0,0

NAGALAND,KIPHIRE,2007,0,0,0,0,0,0,0,0,0,0

NAGALAND,KOHIMA,2007,0,0,0,0,0,0,0,0,0,0

NAGALAND,LONGLENG,2007,0,0,0,0,0,0,0,0,0,0

NAGALAND,MOKOKCHUNG,2007,0,0,0,0,0,0,0,0,0,0

NAGALAND,MON,2007,0,0,0,0,0,0,0,0,0,0

NAGALAND,PEREN,2007,0,0,0,0,0,0,0,0,0,0

NAGALAND,PHEK,2007,0,0,0,0,0,0,0,0,0,0

NAGALAND,TUENSANG,2007,0,0,0,0,0,0,0,0,0,0

NAGALAND,WOKHA,2007,0,0,0,0,0,0,0,0,0,0

NAGALAND,ZUNHEBOTO,2007,0,0,0,0,0,0,0,0,0,0

NAGALAND,TOTAL,2007,0,0,0,0,0,0,0,0,0,0

ODISHA,ANGUL,2007,1,3,3,0,0,0,43,0,0,24

ODISHA,BALASORE,2007,2,9,2,0,0,1,51,20,0,12

ODISHA,BARAGARH,2007,0,2,0,0,0,1,5,0,0,48

ODISHA,BERHAMPUR,2007,0,1,0,0,0,0,5,11,0,0

ODISHA,BHADRAK,2007,0,1,0,0,0,0,0,39,0,0

ODISHA,BOLANGIR,2007,0,0,2,0,8,0,4,0,0,24

ODISHA,BOUDH,2007,0,1,0,0,1,0,20,0,0,5

ODISHA,CUTTACK,2007,0,7,0,0,0,1,0,0,0,68

ODISHA,DEOGARH,2007,0,1,0,0,0,0,2,0,0,0

ODISHA,DHENKANAL,2007,1,2,5,0,0,0,47,10,0,53

ODISHA,GAJAPATI,2007,0,0,0,0,0,1,3,4,0,0

ODISHA,GANJAM,2007,2,4,0,1,1,3,11,66,0,0

ODISHA,JAGATSINGHPUR,2007,0,1,0,0,0,2,0,0,0,45

ODISHA,JAJPUR,2007,0,0,0,0,0,1,0,65,0,0

ODISHA,JHARSUGUDA,2007,1,1,0,0,0,0,0,0,0,15

ODISHA,KALAHANDI,2007,2,3,0,0,0,0,11,0,0,3

ODISHA,KANDHAMAL,2007,0,1,0,0,0,0,2,12,0,0

ODISHA,KENDRAPARA,2007,0,1,0,0,0,1,10,51,0,3

ODISHA,KEONJHAR,2007,0,1,0,0,0,0,2,0,0,44

ODISHA,KHURDA,2007,1,3,0,0,0,3,25,53,0,9

ODISHA,KORAPUT,2007,0,2,0,0,0,0,2,20,0,0

ODISHA,MALKANGIR,2007,0,1,0,0,0,0,0,3,0,2

ODISHA,MAYURBHANJ,2007,0,1,0,0,0,0,0,0,0,16

ODISHA,NAYAGARH,2007,2,2,0,0,0,2,0,48,0,0

ODISHA,NOWRANGPUR,2007,0,2,0,0,0,0,5,11,0,9

ODISHA,NUAPADA,2007,0,0,0,0,0,1,25,18,0,0

ODISHA,PURI,2007,0,3,0,0,0,2,6,101,0,0

ODISHA,RAYAGADA,2007,0,1,0,0,0,0,0,0,0,0

ODISHA,ROURKELA,2007,0,0,0,0,0,0,1,0,0,0

ODISHA,SAMBALPUR,2007,1,1,0,0,0,0,16,18,0,0

ODISHA,SONEPUR,2007,0,0,0,0,0,0,9,2,0,0

ODISHA,SRP(CUTTACK),2007,0,0,0,0,0,0,2,2,0,0

ODISHA,SRP(ROURKELA),2007,0,0,0,0,0,0,0,0,0,0

ODISHA,SUNDARGARH,2007,0,2,0,0,0,0,2,0,0,0

ODISHA,TOTAL,2007,13,57,12,1,10,19,309,554,0,380

PUNJAB,AMRITSAR,2007,0,0,0,0,0,0,0,4,0,0

PUNJAB,AMRITSAR RURAL,2007,1,0,0,0,0,0,0,2,0,0

PUNJAB,BARNALA,2007,0,0,0,0,0,0,0,2,0,2

PUNJAB,BATALA,2007,0,0,0,0,0,0,0,0,0,3

PUNJAB,BHATINDA,2007,0,0,0,0,0,0,1,2,0,2

PUNJAB,FARIDKOT,2007,0,0,0,0,0,0,0,2,0,2

PUNJAB,FATEHGARH SAHIB,2007,0,0,0,0,0,0,0,1,0,1

PUNJAB,FEROZPUR,2007,0,0,0,0,0,0,0,4,0,4

PUNJAB,G.R.P,2007,0,0,0,0,0,0,0,0,0,0

PUNJAB,GURDASPUR,2007,0,0,0,0,0,0,0,3,0,0

PUNJAB,HOSHIARPUR,2007,0,1,1,0,0,0,2,11,0,7

PUNJAB,JAGRAON,2007,0,0,0,0,0,0,0,4,0,4

PUNJAB,JALANDHAR,2007,0,0,0,0,0,0,0,14,0,14

PUNJAB,KAPURTHALA,2007,0,0,0,0,0,0,0,3,0,3

PUNJAB,KHANNA,2007,0,0,0,0,0,0,0,1,0,0

PUNJAB,LUDHIANA,2007,0,0,0,0,0,0,0,4,0,4

PUNJAB,MANSA,2007,0,0,0,0,0,0,1,4,0,4

PUNJAB,MOGA,2007,0,0,0,0,0,0,0,6,0,0

PUNJAB,MUKTSAR,2007,0,0,0,0,0,0,0,4,0,4

PUNJAB,NAWAN SHAHR,2007,0,0,0,0,0,0,0,4,0,4

PUNJAB,PATIALA,2007,1,0,0,0,0,0,0,5,0,5

PUNJAB,ROPAR,2007,0,0,0,0,0,0,0,1,0,0

PUNJAB,SANGRUR,2007,0,0,0,0,0,0,0,7,0,7

PUNJAB,SAS NGR,2007,0,0,0,0,0,0,0,0,0,3

PUNJAB,TARN TARAN,2007,0,0,0,0,0,0,0,0,0,8

PUNJAB,TOTAL,2007,2,1,1,0,0,0,4,88,0,81

RAJASTHAN,AJMER,2007,2,2,1,0,0,2,2,5,0,124

RAJASTHAN,ALWAR,2007,3,13,0,0,0,5,4,11,0,216

RAJASTHAN,BANSWARA,2007,0,1,0,0,0,0,1,0,0,2

RAJASTHAN,BARAN,2007,2,4,0,0,0,0,2,3,0,53

RAJASTHAN,BARMER,2007,0,1,0,0,0,0,0,0,0,147

RAJASTHAN,BHARATPUR,2007,5,3,0,0,0,6,0,2,0,336

RAJASTHAN,BHILWARA,2007,2,3,0,0,0,2,0,0,0,105

RAJASTHAN,BIKANER,2007,2,6,0,0,0,1,2,3,0,169

RAJASTHAN,BUNDI,2007,1,3,3,0,0,0,13,8,0,26

RAJASTHAN,CHITTORGARH,2007,1,8,2,0,0,1,0,5,0,98

RAJASTHAN,CHURU,2007,2,7,0,0,0,0,97,5,0,30

RAJASTHAN,DAUSA,2007,1,0,0,0,1,1,0,2,0,77

RAJASTHAN,DHOLPUR,2007,0,1,2,0,1,1,12,1,0,141

RAJASTHAN,DUNGARPUR,2007,0,0,0,0,0,0,0,1,0,13

RAJASTHAN,G.R.P.,2007,0,0,0,0,0,0,0,1,0,0

RAJASTHAN,GANGANAGAR,2007,7,18,1,0,0,1,35,5,0,208

RAJASTHAN,HANUMANGARH,2007,3,9,4,0,1,0,13,0,0,153

RAJASTHAN,JAIPUR EAST,2007,1,2,0,0,0,0,0,1,0,38

RAJASTHAN,JAIPUR NORTH,2007,1,4,0,0,0,0,0,0,0,24

RAJASTHAN,JAIPUR RURAL,2007,0,7,0,0,0,0,2,5,0,165

RAJASTHAN,JAIPUR SOUTH,2007,0,2,0,0,0,0,0,2,0,33

RAJASTHAN,JAISALMER,2007,1,0,0,0,0,0,0,0,0,32

RAJASTHAN,JALORE,2007,0,2,0,0,0,0,1,3,0,63

RAJASTHAN,JHALAWAR,2007,0,7,1,0,0,0,5,2,0,41

RAJASTHAN,JHUNJHUNU,2007,1,9,0,0,0,2,0,1,0,134

RAJASTHAN,JODHPUR CITY,2007,0,0,0,0,0,0,11,3,0,20

RAJASTHAN,JODHPUR RURAL,2007,2,1,0,0,0,0,110,3,0,0

RAJASTHAN,KARAULI,2007,0,5,0,0,0,6,0,0,0,147

RAJASTHAN,KOTA CITY,2007,1,2,0,0,0,0,6,0,0,19

RAJASTHAN,KOTA RURAL,2007,3,7,0,0,0,0,1,0,0,33

RAJASTHAN,NAGAUR,2007,3,7,0,0,0,4,5,0,0,189

RAJASTHAN,PALI,2007,5,4,0,0,0,1,2,7,0,180

RAJASTHAN,RAJSAMAND,2007,0,0,0,0,0,0,9,3,0,14

RAJASTHAN,SAWAI MADHOPUR,2007,0,1,0,0,0,1,0,4,0,113

RAJASTHAN,SIKAR,2007,1,9,1,0,0,1,3,4,0,105

RAJASTHAN,SIROHI,2007,1,0,0,0,0,0,20,4,0,22

RAJASTHAN,TONK,2007,1,2,2,0,0,1,46,6,0,90

RAJASTHAN,UDAIPUR,2007,1,3,0,0,0,0,3,2,0,45

RAJASTHAN,TOTAL,2007,53,153,17,0,3,36,405,102,0,3405

SIKKIM,EAST,2007,0,1,1,0,0,0,2,0,0,1

SIKKIM,NORTH,2007,0,0,0,0,0,0,0,0,0,0

SIKKIM,SOUTH,2007,0,2,0,0,0,0,1,0,0,0

SIKKIM,WEST,2007,0,1,0,0,0,0,1,0,0,0

SIKKIM,TOTAL,2007,0,4,1,0,0,0,4,0,0,1

TAMIL NADU,CHENNAI,2007,0,1,1,0,0,0,0,23,0,0

TAMIL NADU,CHENNAI RLY.,2007,0,0,0,0,0,0,0,0,0,0

TAMIL NADU,COIMBATORE RURAL,2007,0,1,0,0,0,0,14,116,3,62

TAMIL NADU,COIMBATORE URBAN,2007,1,1,0,0,0,0,0,7,0,0

TAMIL NADU,CUDDALORE,2007,6,1,0,0,0,0,0,39,0,0

TAMIL NADU,DHARMAPURI,2007,1,0,0,0,0,0,5,28,0,1

TAMIL NADU,DINDIGUL,2007,0,0,0,0,0,0,0,59,0,0

TAMIL NADU,ERODE,2007,1,0,0,0,0,1,0,72,1,0

TAMIL NADU,KANCHIPURAM,2007,0,0,0,0,0,0,0,20,0,0

TAMIL NADU,KANYAKUMARI,2007,0,0,0,0,0,0,0,8,0,0

TAMIL NADU,KARUR,2007,1,1,0,0,0,0,8,27,0,19

TAMIL NADU,KRISHNAGIRI,2007,0,0,0,0,0,0,3,27,0,1

TAMIL NADU,MADURAI RURAL,2007,0,0,0,0,0,12,29,81,0,40

TAMIL NADU,MADURAI URBAN,2007,1,0,0,0,0,0,1,12,0,0

TAMIL NADU,NAGAPATTINAM,2007,1,2,0,0,0,0,3,25,0,19

TAMIL NADU,NAMAKKAL,2007,0,0,0,0,0,0,2,31,0,0

TAMIL NADU,NILGIRIS,2007,0,0,0,0,0,0,0,5,0,0

TAMIL NADU,PERAMBALUR,2007,0,1,0,0,0,0,16,31,0,0

TAMIL NADU,PUDUKOTTAI,2007,5,1,0,0,0,0,0,57,0,0

TAMIL NADU,RAMNATHAPURAM,2007,0,1,0,0,0,0,1,20,0,9

TAMIL NADU,SALEM RURAL,2007,0,0,0,0,0,0,1,31,0,2

TAMIL NADU,SALEM URBAN,2007,1,0,0,0,0,0,2,3,0,0

TAMIL NADU,SIVAGANGAI,2007,1,1,0,0,0,0,8,49,0,39

TAMIL NADU,THANJAVUR,2007,1,0,0,0,0,0,5,70,2,65

TAMIL NADU,THENI,2007,1,1,0,0,0,1,13,25,0,0

TAMIL NADU,THIRUNELVELI RURAL,2007,8,5,0,0,0,0,17,10,0,81

TAMIL NADU,THIRUNELVELI URBAN,2007,2,1,0,0,0,0,1,17,0,1

TAMIL NADU,THIRUVALLUR,2007,0,0,0,0,0,0,0,8,0,0

TAMIL NADU,THIRUVANNAMALAI,2007,1,0,0,0,0,0,11,30,0,6

TAMIL NADU,THIRUVARUR,2007,2,0,0,0,0,0,0,22,0,0

TAMIL NADU,THOOTHUGUDI,2007,2,2,0,0,0,0,5,20,0,0

TAMIL NADU,TRICHY RLY.,2007,0,0,0,0,0,0,0,0,0,0

TAMIL NADU,TRICHY RURAL,2007,1,0,0,0,0,0,2,20,0,0

TAMIL NADU,TRICHY URBAN,2007,0,0,0,0,0,0,0,9,0,0

TAMIL NADU,VELLORE,2007,0,0,0,0,0,0,0,41,0,0

TAMIL NADU,VILLUPURAM,2007,1,5,0,0,0,1,42,0,0,29

TAMIL NADU,VIRUDHUNAGAR,2007,1,2,2,0,0,0,9,21,0,17

TAMIL NADU,TOTAL,2007,39,27,3,0,0,15,198,1064,6,391

TRIPURA,DHALAI,2007,0,0,0,0,0,0,0,0,0,0

TRIPURA,NORTH,2007,0,0,0,0,0,0,0,0,0,1

TRIPURA,SOUTH,2007,0,1,1,0,0,0,0,0,0,5

TRIPURA,WEST,2007,0,0,0,0,0,0,0,0,0,0

TRIPURA,TOTAL,2007,0,1,1,0,0,0,0,0,0,6

UTTAR PRADESH,AGRA,2007,7,3,7,0,0,0,9,25,0,79

UTTAR PRADESH,ALIGARH,2007,12,15,8,0,2,0,3,32,0,99

UTTAR PRADESH,ALLAHABAD,2007,6,7,4,0,0,1,14,0,0,80

UTTAR PRADESH,AMBEDKAR NAGAR,2007,1,3,0,0,0,0,1,48,0,6

UTTAR PRADESH,AURAIYA,2007,2,0,0,0,0,0,10,0,1,53

UTTAR PRADESH,AZAMGARH,2007,4,5,0,0,0,0,1,0,0,21

UTTAR PRADESH,BADAUN,2007,7,2,3,0,0,1,2,23,0,6

UTTAR PRADESH,BAGHPAT,2007,4,1,2,0,0,0,0,0,0,7

UTTAR PRADESH,BAHRAICH,2007,2,4,5,0,0,1,1,63,0,1

UTTAR PRADESH,BALLIA,2007,1,2,0,1,0,0,6,8,0,12

UTTAR PRADESH,BALRAMPUR,2007,2,2,0,0,0,1,1,44,0,11

UTTAR PRADESH,BANDA,2007,4,4,1,0,0,1,5,63,0,50

UTTAR PRADESH,BARABANKI,2007,1,4,0,0,0,0,0,162,0,162

UTTAR PRADESH,BAREILLY,2007,7,8,2,0,0,0,0,34,0,19

UTTAR PRADESH,BASTI,2007,2,0,0,0,0,0,0,80,0,0

UTTAR PRADESH,BIJNOR,2007,7,7,3,0,0,0,9,5,0,23

UTTAR PRADESH,BULANDSHAHAR,2007,4,9,5,0,0,1,7,0,0,49

UTTAR PRADESH,CHANDOLI,2007,0,2,0,0,1,0,1,38,0,0

UTTAR PRADESH,CHITRAKOOT DHAM,2007,2,6,0,0,0,0,1,29,0,9

UTTAR PRADESH,DEORIA,2007,2,0,1,0,0,0,0,52,0,6

UTTAR PRADESH,ETAH,2007,7,2,8,0,2,2,12,13,0,109

UTTAR PRADESH,ETAWAH,2007,1,3,10,0,1,1,12,11,0,37

UTTAR PRADESH,FAIZABAD,2007,7,9,2,0,0,0,0,80,0,0

UTTAR PRADESH,FATEHGARH,2007,5,2,5,0,1,1,6,23,0,34

UTTAR PRADESH,FATEHPUR,2007,9,6,1,0,0,1,15,21,0,42

UTTAR PRADESH,FIROZABAD,2007,7,5,0,0,0,0,0,47,0,12

UTTAR PRADESH,G.R.P.,2007,0,0,0,0,0,0,0,11,0,0

UTTAR PRADESH,GAUTAMBUDH NAGAR,2007,3,0,2,0,0,0,1,0,0,15

UTTAR PRADESH,GHAZIABAD,2007,5,4,1,0,0,1,0,21,0,10

UTTAR PRADESH,GHAZIPUR,2007,2,1,1,0,0,4,1,49,0,23

UTTAR PRADESH,GONDA,2007,4,1,2,0,0,3,7,10,0,8

UTTAR PRADESH,GORAKHPUR,2007,2,6,2,0,0,0,3,67,0,1

UTTAR PRADESH,HAMIRPUR,2007,1,4,2,0,0,0,2,31,0,19

UTTAR PRADESH,HARDOI,2007,12,4,2,0,0,0,31,36,0,68

UTTAR PRADESH,HATHRAS,2007,2,1,0,0,0,0,2,0,0,54

UTTAR PRADESH,J.P.NAGAR,2007,7,4,1,0,0,0,0,0,0,24

UTTAR PRADESH,JALAUN,2007,4,1,0,0,0,0,3,2,0,86

UTTAR PRADESH,JAUNPUR,2007,3,5,1,0,0,0,4,97,0,14

UTTAR PRADESH,JHANSI,2007,2,2,0,0,0,2,2,70,0,9

UTTAR PRADESH,KANNAUJ,2007,4,1,3,0,0,3,3,0,0,69

UTTAR PRADESH,KANPUR DEHAT,2007,7,4,1,0,0,2,3,0,7,58

UTTAR PRADESH,KANPUR NAGAR,2007,13,12,1,0,1,8,31,0,0,198

UTTAR PRADESH,KAUSHAMBI,2007,6,11,1,0,0,0,9,10,0,16

UTTAR PRADESH,KHIRI,2007,6,10,0,0,0,4,36,49,0,70

UTTAR PRADESH,KUSHI NAGAR,2007,1,4,4,0,0,0,15,0,0,49

UTTAR PRADESH,LALITPUR,2007,2,4,2,0,0,0,2,11,0,4

UTTAR PRADESH,LUCKNOW,2007,9,20,8,1,0,1,8,45,0,97

UTTAR PRADESH,MAHARAJGANJ,2007,1,3,1,0,0,0,0,110,0,2

UTTAR PRADESH,MAHOBA,2007,5,0,0,0,0,0,2,39,0,39

UTTAR PRADESH,MAINPURI,2007,16,2,1,0,0,1,4,27,0,36

UTTAR PRADESH,MATHURA,2007,2,2,1,0,2,3,8,0,0,115

UTTAR PRADESH,MAU,2007,3,0,0,0,0,4,13,29,0,21

UTTAR PRADESH,MEERUT,2007,9,6,1,0,0,0,6,0,0,16

UTTAR PRADESH,MIRZAPUR,2007,1,1,0,0,0,0,2,44,0,57

UTTAR PRADESH,MORADABAD,2007,5,10,7,0,0,0,3,7,0,41

UTTAR PRADESH,MUZAFFARNAGAR,2007,11,3,1,0,0,0,8,0,0,12

UTTAR PRADESH,PILIBHIT,2007,2,8,1,0,0,1,1,14,0,63

UTTAR PRADESH,PRATAPGARH,2007,5,4,3,0,0,1,3,4,0,31

UTTAR PRADESH,RAIBAREILLY,2007,2,13,5,0,0,0,5,54,0,49

UTTAR PRADESH,RAMPUR,2007,2,4,8,0,0,0,9,0,0,46

UTTAR PRADESH,SAHARANPUR,2007,7,1,2,0,0,0,6,0,0,16

UTTAR PRADESH,SANT KABIRNAGAR,2007,0,2,0,0,0,1,1,32,0,0

UTTAR PRADESH,SHAHJAHANPUR,2007,5,5,1,0,3,3,8,2,0,88

UTTAR PRADESH,SHRAWASTI,2007,1,3,0,0,0,0,0,31,0,31

UTTAR PRADESH,SIDHARTHNAGAR,2007,0,0,3,0,0,0,0,61,0,0

UTTAR PRADESH,SITAPUR,2007,13,30,10,2,1,13,8,0,0,228

UTTAR PRADESH,SONBHADRA,2007,4,5,1,0,0,0,0,45,0,3

UTTAR PRADESH,ST.RAVIDASNAGAR,2007,1,0,0,0,0,0,0,26,0,0

UTTAR PRADESH,SULTANPUR,2007,0,2,1,0,0,0,7,28,0,24

UTTAR PRADESH,UNNAO,2007,6,3,5,0,0,0,20,16,0,27

UTTAR PRADESH,VARANASI,2007,1,1,0,0,0,0,1,134,0,0

UTTAR PRADESH,TOTAL,2007,310,318,153,4,14,66,394,2113,8,2764

UTTARAKHAND,ALMORA,2007,0,1,0,0,0,0,0,10,0,0

UTTARAKHAND,BAGESHWAR,2007,0,0,0,0,0,0,0,5,0,0

UTTARAKHAND,CHAMOLI,2007,0,0,0,0,0,0,0,3,0,0

UTTARAKHAND,CHAMPAWAT,2007,0,0,0,0,0,0,0,4,0,0

UTTARAKHAND,DEHRADUN,2007,0,1,0,0,0,0,0,5,0,0

UTTARAKHAND,HARIDWAR,2007,0,0,0,0,0,0,0,0,0,0

UTTARAKHAND,NAINITAL,2007,0,0,0,0,0,0,0,0,0,0

UTTARAKHAND,PAURI GARHWAL,2007,0,0,0,0,0,0,0,2,0,0

UTTARAKHAND,PITHORAGARH,2007,0,0,1,0,0,0,5,14,0,0

UTTARAKHAND,RUDRA PRAYAG,2007,0,0,0,0,0,0,0,1,0,0

UTTARAKHAND,TEHRI GARHWAL,2007,0,0,0,0,0,0,0,5,0,0

UTTARAKHAND,UDHAMSINGH NAGAR,2007,1,2,0,0,0,0,4,0,0,0

UTTARAKHAND,UTTARKASHI,2007,0,0,0,0,0,0,0,7,0,0

UTTARAKHAND,TOTAL,2007,1,4,1,0,0,0,9,56,0,0

WEST BENGAL,24 PARGANAS NORTH,2007,0,0,0,0,0,0,0,0,0,0

WEST BENGAL,24 PARGANAS SOUTH,2007,0,0,0,0,0,0,0,0,0,0

WEST BENGAL,ASANSOL,2007,0,0,0,0,0,0,0,0,0,0

WEST BENGAL,BANKURA,2007,0,1,0,0,0,0,0,1,1,0

WEST BENGAL,BIRBHUM,2007,0,0,0,0,0,0,0,0,0,0

WEST BENGAL,BURDWAN,2007,0,0,0,0,0,0,0,0,0,0

WEST BENGAL,COOCHBEHAR,2007,0,0,0,0,0,0,0,0,0,0

WEST BENGAL,DAKSHIN DINAJPUR,2007,0,0,0,0,0,0,0,0,0,0

WEST BENGAL,DARJEELING,2007,0,0,0,0,0,0,0,0,0,0

WEST BENGAL,HOOGHLY,2007,0,0,0,0,0,0,0,0,0,0

WEST BENGAL,HOWRAH,2007,0,0,0,0,0,0,0,0,0,0

WEST BENGAL,HOWRAH G.R.P.,2007,0,0,0,0,0,0,0,0,0,0

WEST BENGAL,JALPAIGURI,2007,0,0,0,0,0,0,0,0,0,0

WEST BENGAL,KHARAGPUR G.R.P.,2007,0,0,0,0,0,0,0,0,0,0

WEST BENGAL,KOLKATA,2007,0,0,0,0,0,0,0,0,0,0

WEST BENGAL,MALDA,2007,0,0,0,0,0,0,0,0,0,0

WEST BENGAL,MURSHIDABAD,2007,0,0,0,0,0,0,0,0,0,0

WEST BENGAL,NADIA,2007,0,0,0,0,0,0,0,0,0,0

WEST BENGAL,PASCHIM MIDNAPUR,2007,0,0,0,0,0,0,0,0,0,0

WEST BENGAL,PURAB MIDNAPUR,2007,0,0,0,0,0,0,0,0,0,0

WEST BENGAL,PURULIA,2007,1,0,0,0,0,0,0,0,0,0

WEST BENGAL,SEALDAH G.R.P.,2007,0,0,0,0,0,0,0,0,0,0

WEST BENGAL,SILIGURI G.R.P.,2007,0,0,0,0,0,0,0,0,0,0

WEST BENGAL,UTTAR DINAJPUR,2007,0,0,0,0,0,0,0,0,0,0

WEST BENGAL,TOTAL,2007,1,1,0,0,0,0,0,1,1,0

A & N ISLANDS,A and N ISLANDS,2007,0,0,0,0,0,0,0,0,0,0

A & N ISLANDS,TOTAL,2007,0,0,0,0,0,0,0,0,0,0

CHANDIGARH,CHANDIGARH,2007,0,0,0,0,0,0,0,0,0,0

CHANDIGARH,TOTAL,2007,0,0,0,0,0,0,0,0,0,0

D & N HAVELI,D and N HAVELI,2007,0,0,0,0,0,0,0,0,0,0

D & N HAVELI,TOTAL,2007,0,0,0,0,0,0,0,0,0,0

DAMAN & DIU,DAMAN,2007,0,0,0,0,0,0,0,0,0,0

DAMAN & DIU,DIU,2007,0,0,0,0,0,0,0,0,0,0

DAMAN & DIU,TOTAL,2007,0,0,0,0,0,0,0,0,0,0

DELHI,CENTRAL,2007,0,0,0,0,0,0,0,1,0,0

DELHI,EAST,2007,0,0,0,0,0,0,0,2,0,0

DELHI,GRP(RLY),2007,0,0,0,0,0,0,0,0,0,0

DELHI,IGI AIRPORT,2007,0,0,0,0,0,0,0,0,0,0

DELHI,NEW DELHI,2007,0,0,0,0,0,0,0,0,0,0

DELHI,NORTH,2007,0,0,0,0,0,0,0,1,0,0

DELHI,NORTH-EAST,2007,0,0,0,0,0,0,0,0,0,0

DELHI,NORTH-WEST,2007,0,0,0,0,0,0,0,0,0,0

DELHI,OUTER,2007,0,0,0,0,0,0,0,2,0,0

DELHI,SOUTH,2007,0,0,0,0,0,0,0,7,0,0

DELHI,SOUTH-WEST,2007,0,0,0,0,0,0,0,9,0,0

DELHI,STF,2007,0,0,0,0,0,0,0,0,0,0

DELHI,WEST,2007,0,0,0,0,0,0,0,2,0,0

DELHI,TOTAL,2007,0,0,0,0,0,0,0,24,0,0

LAKSHADWEEP,LAKSHADWEEP,2007,0,0,0,0,0,0,0,0,0,0

LAKSHADWEEP,TOTAL,2007,0,0,0,0,0,0,0,0,0,0

PUDUCHERRY,KARAIKAL,2007,0,0,0,0,0,0,0,0,5,0

PUDUCHERRY,PONDICHERRY,2007,1,0,0,0,0,0,0,0,19,0

PUDUCHERRY,TOTAL,2007,1,0,0,0,0,0,0,0,24,0

ANDHRA PRADESH,ADILABAD,2008,1,3,0,0,0,0,6,14,0,46

ANDHRA PRADESH,ANANTAPUR,2008,2,3,0,0,0,0,22,28,0,17

ANDHRA PRADESH,CHITTOOR,2008,3,2,0,0,0,0,27,23,0,61

ANDHRA PRADESH,CUDDAPAH,2008,3,4,1,0,0,0,44,21,0,140

ANDHRA PRADESH,CYBERABAD,2008,2,3,0,0,0,0,10,159,15,50

ANDHRA PRADESH,EAST GODAVARI,2008,6,3,9,0,0,0,23,60,41,85

ANDHRA PRADESH,GUNTAKAL RLY.,2008,0,0,0,0,0,0,0,1,0,0

ANDHRA PRADESH,GUNTUR,2008,5,7,0,0,0,0,49,23,0,113

ANDHRA PRADESH,HYDERABAD CITY,2008,0,2,4,0,0,0,0,61,14,18

ANDHRA PRADESH,KARIMNAGAR,2008,2,5,0,0,0,0,14,68,0,81

ANDHRA PRADESH,KHAMMAM,2008,1,5,0,0,0,0,5,17,0,20

ANDHRA PRADESH,KRISHNA,2008,1,3,0,0,0,0,13,12,38,50

ANDHRA PRADESH,KURNOOL,2008,1,1,0,0,0,2,80,142,1,168

ANDHRA PRADESH,MAHABOOBNAGAR,2008,2,7,0,0,0,0,20,24,0,51

ANDHRA PRADESH,MEDAK,2008,3,3,0,0,0,0,11,61,0,43

ANDHRA PRADESH,NALGONDA,2008,2,12,0,0,0,0,45,225,0,166

ANDHRA PRADESH,NELLORE,2008,3,0,0,0,0,0,30,64,0,106

ANDHRA PRADESH,NIZAMABAD,2008,0,3,0,0,0,0,5,11,0,25

ANDHRA PRADESH,PRAKASHAM,2008,1,2,0,0,0,1,51,23,0,64

ANDHRA PRADESH,RANGA REDDY,2008,5,3,2,0,0,0,7,60,0,41

ANDHRA PRADESH,SECUNDERABAD RLY.,2008,0,0,0,0,0,0,0,0,0,0

ANDHRA PRADESH,SRIKAKULAM,2008,0,2,0,0,0,0,26,78,0,51

ANDHRA PRADESH,VIJAYAWADA CITY,2008,0,0,2,0,0,0,102,2,0,79

ANDHRA PRADESH,VIJAYAWADA RLY.,2008,0,0,0,0,0,0,0,1,1,0

ANDHRA PRADESH,VISAKHA RURAL,2008,0,1,0,0,0,0,0,49,0,0

ANDHRA PRADESH,VISAKHAPATNAM,2008,0,4,0,0,0,1,2,22,0,22

ANDHRA PRADESH,VIZIANAGARAM,2008,1,1,0,0,0,0,0,31,13,0

ANDHRA PRADESH,WARANGAL,2008,0,2,0,0,0,0,32,29,0,33

ANDHRA PRADESH,WEST GODAVARI,2008,4,7,0,0,0,1,27,74,0,152

